TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,PercentDiscount,SaleFinal,PaidWithPoints
401,5/4/2025,1167,2060,404,1.0,735.08,33.10,491.80,Yes
402,5/4/2025,1193,2036,403,2.0,348.77,70.69,102.24,No
403,5/4/2025,1165,2007,401,1.0,0.00,26.88,0.00,Yes
404,5/4/2025,1136,2094,401,1.0,1776.06,60.93,693.94,Yes
405,5/4/2025,1106,2022,401,3.0,671.18,24.50,506.77,No
406,5/4/2025,1126,2023,403,0.0,0.00,73.18,0.00,Yes
407,5/4/2025,1002,2038,401,2.0,1482.42,27.71,1071.60,No
408,5/4/2025,1072,2058,404,1.0,1200.15,22.61,928.74,No
409,5/4/2025,1129,2059,403,1.0,1382.54,46.70,736.92,Yes
410,5/4/2025,1028,2042,402,3.0,502.83,51.29,244.92,No
411,5/4/2025,1165,2032,402,0.0,0.00,80.43,0.00,No
412,5/4/2025,1188,2043,403,1.0,1572.21,74.92,394.28,No
413,5/4/2025,1044,2078,404,3.0,426.03,67.90,136.75,No
414,5/4/2025,1131,2041,401,3.0,3216.84,15.15,2729.44,No
415,5/4/2025,1171,2012,402,1.0,1121.74,86.86,147.37,No
416,5/4/2025,1122,2041,402,0.0,1608.42,77.76,357.76,No
417,5/4/2025,1066,2049,402,3.0,0.00,17.54,0.00,Yes
418,5/4/2025,1192,2034,403,2.0,326.81,90.42,31.30,Yes
419,5/4/2025,1149,2092,401,2.0,1157.30,78.79,245.44,No
420,5/4/2025,1167,2046,402,0.0,133.72,54.88,60.33,No
421,5/4/2025,1170,2015,404,2.0,0.00,78.33,0.00,No
422,5/4/2025,1040,2051,403,0.0,469.28,85.62,67.46,No
423,5/4/2025,1163,2037,403,1.0,0.00,40.09,0.00,No
424,5/4/2025,1056,2017,404,1.0,834.66,42.07,483.55,Yes
425,5/4/2025,1116,2095,403,3.0,490.79,30.90,339.14,No
426,5/4/2025,1179,2070,404,1.0,61.52,3.69,59.25,Yes
427,5/4/2025,1195,2031,401,3.0,1695.90,9.74,1530.76,No
428,5/4/2025,1135,2090,403,0.0,0.00,62.16,0.00,No
429,5/4/2025,1144,2014,401,1.0,443.34,55.55,197.08,No
430,5/4/2025,1146,2068,402,1.0,2952.86,80.16,585.83,No
431,5/4/2025,1083,2066,404,0.0,516.06,80.30,101.65,No
432,5/4/2025,1174,2026,404,0.0,423.12,56.24,185.15,Yes
433,5/4/2025,1130,2057,401,3.0,1747.92,7.24,1621.29,No
434,5/4/2025,1033,2065,404,3.0,0.00,35.36,0.00,No
435,5/4/2025,1144,2007,404,2.0,933.42,72.19,259.61,Yes
436,5/4/2025,1185,2002,404,2.0,692.80,92.02,55.31,Yes
437,5/4/2025,1000,2095,402,0.0,0.00,55.42,0.00,No
438,5/4/2025,1011,2054,403,0.0,900.51,69.12,278.09,No
439,5/4/2025,1138,2007,401,3.0,2333.56,61.15,906.57,No
440,5/4/2025,1008,2036,404,1.0,196.18,13.88,168.95,Yes
441,5/4/2025,1196,2017,404,2.0,741.92,63.26,272.56,No
442,5/4/2025,1097,2057,404,3.0,436.98,49.79,219.40,No
443,5/4/2025,1020,2087,402,2.0,637.28,26.51,468.35,No
444,5/4/2025,1030,2022,404,1.0,604.06,36.40,384.16,No
445,5/4/2025,1186,2028,401,0.0,2551.76,99.59,10.47,No
446,5/4/2025,1076,2059,404,3.0,1536.15,89.56,160.30,No
447,5/4/2025,1058,2031,404,2.0,0.00,44.61,0.00,No
448,5/4/2025,1039,2035,402,0.0,899.99,45.97,486.25,No
449,5/4/2025,1008,2084,404,0.0,845.55,92.69,61.77,Yes
450,5/4/2025,1061,2026,401,0.0,423.12,45.61,230.13,No
451,5/4/2025,1152,2004,404,0.0,2781.75,88.15,329.63,Yes
452,5/4/2025,1062,2094,401,3.0,1973.40,62.72,735.77,No
453,5/4/2025,1112,2029,402,0.0,13.51,94.87,0.69,No
454,5/4/2025,1035,2064,403,1.0,0.00,26.24,0.00,No
455,5/4/2025,1187,2073,403,2.0,399.54,21.71,312.80,No
456,5/4/2025,1060,2038,402,1.0,3335.44,63.67,1211.86,Yes
457,5/4/2025,1105,2038,403,0.0,1853.02,61.09,720.97,Yes
459,5/4/2025,1142,2063,401,2.0,1325.90,41.42,776.75,No
460,5/4/2025,1164,2085,404,2.0,387.44,88.77,43.52,Yes
461,5/4/2025,1178,2053,404,1.0,1647.40,36.63,1043.90,Yes
462,5/4/2025,1076,2048,402,3.0,1072.89,21.55,841.73,No
463,5/4/2025,1061,2028,403,1.0,1148.29,13.60,992.15,No
464,5/4/2025,1118,2007,404,3.0,1750.17,61.70,670.35,No
465,5/4/2025,1142,2067,402,3.0,1163.80,67.40,379.41,No
466,5/4/2025,1062,2032,402,2.0,756.48,31.58,517.60,No
467,5/4/2025,1165,2010,404,2.0,124.54,44.84,68.70,No
468,5/4/2025,1023,2068,402,0.0,2460.72,93.29,165.08,No
469,5/4/2025,1068,2048,401,0.0,715.26,52.71,338.25,No
470,5/4/2025,1048,2097,402,3.0,0.00,92.00,0.00,Yes
471,5/4/2025,1053,2042,403,0.0,167.61,98.00,3.35,Yes
472,5/4/2025,1054,2024,401,3.0,372.81,32.99,249.80,Yes
473,5/4/2025,1062,2089,402,3.0,1240.56,49.59,625.41,Yes
474,5/4/2025,1061,2070,403,2.0,27.34,87.11,3.52,No
475,5/4/2025,1097,2059,403,2.0,0.00,98.22,0.00,No
476,5/4/2025,1066,2046,404,3.0,200.58,38.87,122.62,No
477,5/4/2025,1025,2092,404,2.0,771.54,75.07,192.33,No
478,5/4/2025,1052,2047,403,3.0,334.98,33.17,223.87,No
479,5/4/2025,1011,2072,402,1.0,756.54,5.78,712.85,No
480,5/4/2025,1004,2033,404,2.0,0.00,40.28,0.00,No
481,5/4/2025,1039,2025,403,1.0,503.32,16.03,422.65,No
482,5/4/2025,1097,2072,402,3.0,420.30,25.64,312.52,No
483,5/4/2025,1140,2083,403,2.0,1843.58,60.70,724.57,Yes
484,5/4/2025,1195,2062,404,3.0,3096.80,58.74,1277.68,Yes
485,5/4/2025,1043,2093,403,1.0,1360.69,26.34,1002.27,No
486,5/4/2025,1035,2092,404,1.0,0.00,98.94,0.00,No
487,5/4/2025,1138,2082,401,0.0,533.20,57.51,226.56,No
488,5/4/2025,1019,2085,401,0.0,484.30,68.56,152.26,No
489,5/4/2025,1105,2017,402,0.0,1391.10,98.77,17.11,Yes
491,5/4/2025,1129,2058,403,0.0,1333.50,23.22,1023.92,No
492,5/4/2025,1158,2081,404,3.0,2984.88,81.04,565.89,No
493,5/4/2025,1004,2000,404,0.0,2907.93,84.82,441.38,Yes
494,5/4/2025,1004,2067,403,2.0,465.52,6.45,435.48,No
495,5/4/2025,1004,2064,404,1.0,1323.18,18.16,1082.87,No
496,5/4/2025,1027,2012,402,1.0,1121.74,54.95,505.35,No
498,5/4/2025,1068,2050,401,2.0,0.00,15.99,0.00,Yes
499,5/4/2025,1103,2058,402,1.0,600.08,32.11,407.41,No
500,5/4/2025,1076,2087,401,0.0,159.32,59.19,65.01,Yes
501,5/4/2025,1023,2051,404,3.0,351.96,24.51,265.68,Yes
502,5/4/2025,1141,2060,401,0.0,408.38,67.10,134.37,Yes
503,5/4/2025,1179,2021,401,3.0,835.41,46.65,445.67,No
504,5/4/2025,1111,2082,403,0.0,0.00,29.41,0.00,No
505,5/4/2025,1135,2005,402,1.0,1157.71,75.75,280.70,No
506,5/4/2025,1177,2072,404,2.0,1008.72,70.18,300.83,No
507,5/4/2025,1011,2009,403,0.0,0.00,25.67,0.00,No
508,5/4/2025,1045,2040,401,1.0,31.09,39.94,18.67,No
509,5/4/2025,1150,2018,404,0.0,1084.52,4.42,1036.56,No
510,5/4/2025,1076,2020,402,3.0,2254.98,31.98,1533.86,Yes
511,5/4/2025,1173,2069,403,3.0,232.39,8.02,213.74,No
512,5/4/2025,1193,2094,402,0.0,1480.05,27.60,1071.56,No
513,5/4/2025,1128,2095,403,0.0,0.00,68.90,0.00,Yes
514,5/4/2025,1025,2055,402,0.0,107.88,54.28,49.33,No
515,5/4/2025,1087,2077,404,2.0,449.46,25.94,332.87,No
516,5/4/2025,1007,2081,403,3.0,746.22,98.41,11.89,No
517,5/4/2025,1125,2029,403,3.0,40.53,42.69,23.23,Yes
518,5/4/2025,1110,2023,404,0.0,1879.08,79.00,394.65,Yes
519,5/4/2025,1197,2079,403,1.0,855.49,7.80,788.80,No
520,5/4/2025,1182,2009,401,2.0,53.05,18.77,43.09,No
521,5/4/2025,1039,2048,402,3.0,357.63,73.46,94.91,No
522,5/4/2025,1081,2046,401,0.0,33.43,29.93,23.42,No
523,5/4/2025,1001,2039,404,2.0,2343.46,86.87,307.78,No
524,5/4/2025,1194,2034,401,1.0,245.11,10.88,218.45,Yes
526,5/4/2025,1142,2071,404,0.0,615.16,17.03,510.39,Yes
527,5/4/2025,1006,2011,403,0.0,1229.22,36.44,781.35,Yes
528,5/4/2025,1152,2076,403,3.0,2418.21,81.58,445.49,Yes
529,5/4/2025,1003,2037,404,3.0,1440.56,97.79,31.77,No
530,5/4/2025,1199,2010,402,1.0,210.17,21.54,164.90,No
531,5/4/2025,1175,2048,402,1.0,965.60,95.15,46.87,No
532,5/4/2025,1068,2038,403,3.0,0.00,14.67,0.00,No
533,5/4/2025,1037,2008,402,3.0,266.36,19.88,213.41,Yes
534,5/4/2025,1070,2053,403,3.0,1830.45,67.62,592.61,Yes
535,5/4/2025,1005,2009,403,2.0,53.05,16.28,44.41,Yes
536,5/4/2025,1063,2092,404,1.0,867.98,39.99,520.86,No
537,5/4/2025,1117,2013,402,2.0,2244.86,60.10,895.78,Yes
538,5/4/2025,1001,2050,403,3.0,0.00,6.50,0.00,Yes
539,5/4/2025,1084,2056,403,3.0,1574.16,53.76,727.88,Yes
540,5/4/2025,1166,2076,402,2.0,0.00,32.38,0.00,No
541,5/4/2025,1082,2077,402,3.0,0.00,20.83,0.00,Yes
542,5/4/2025,1080,2022,404,2.0,1073.89,17.00,891.31,No
543,5/4/2025,1074,2094,404,1.0,444.02,76.61,103.87,No
544,5/4/2025,1083,2048,403,3.0,0.00,32.28,0.00,Yes
545,5/4/2025,1093,2014,402,1.0,221.67,13.51,191.72,Yes
546,5/4/2025,1174,2098,401,3.0,2723.58,65.04,952.12,No
547,5/4/2025,1181,2026,404,2.0,507.74,61.19,197.07,No
548,5/4/2025,1177,2008,404,3.0,332.95,1.20,328.96,No
549,5/4/2025,1035,2081,403,1.0,1343.20,54.35,613.14,No
550,5/4/2025,1064,2084,402,3.0,845.55,78.93,178.15,No
551,5/4/2025,1096,2009,404,3.0,198.93,85.46,28.92,Yes
552,5/4/2025,1149,2051,404,0.0,0.00,6.93,0.00,No
553,5/4/2025,1092,2089,401,0.0,827.04,25.08,619.64,Yes
554,5/4/2025,1196,2031,403,1.0,1526.31,24.52,1152.10,No
555,5/4/2025,1165,2078,401,3.0,142.01,96.49,4.99,No
556,5/4/2025,1192,2042,404,0.0,1005.66,88.49,115.79,No
557,5/4/2025,1002,2012,403,1.0,560.87,57.54,238.15,No
558,5/4/2025,1130,2095,402,3.0,1963.16,28.94,1394.94,No
559,5/4/2025,1095,2050,404,1.0,168.10,39.57,101.58,No
560,5/4/2025,1088,2003,404,0.0,385.18,37.55,240.53,Yes
561,5/4/2025,1075,2053,401,0.0,1830.45,59.27,745.57,No
562,5/4/2025,1186,2018,403,2.0,1301.42,39.14,792.05,Yes
563,5/4/2025,1087,2058,402,3.0,2667.00,84.57,411.62,Yes
564,5/4/2025,1089,2060,401,3.0,408.38,94.12,24.01,No
565,5/4/2025,1184,2089,404,2.0,1984.90,5.53,1875.05,No
566,5/4/2025,1017,2038,401,0.0,0.00,47.29,0.00,No
567,5/4/2025,1005,2043,401,1.0,786.10,39.17,478.17,No
568,5/4/2025,1189,2031,402,1.0,2035.08,92.42,154.26,No
569,5/4/2025,1084,2071,404,3.0,0.00,54.32,0.00,No
570,5/4/2025,1059,2051,402,1.0,527.94,65.34,182.96,No
571,5/4/2025,1163,2084,404,3.0,845.55,43.97,473.79,Yes
572,5/4/2025,1007,2094,402,3.0,493.35,17.11,408.92,No
573,5/4/2025,1151,2054,404,0.0,0.00,68.66,0.00,No
574,5/4/2025,1180,2027,402,2.0,0.00,99.83,0.00,No
575,5/4/2025,1192,2090,401,0.0,286.56,38.11,177.35,No
576,5/4/2025,1137,2023,403,2.0,1503.26,86.75,199.19,Yes
577,5/4/2025,1050,2058,401,2.0,1066.80,41.98,618.93,No
578,5/4/2025,1171,2062,403,3.0,619.36,62.94,229.52,No
579,5/4/2025,1156,2050,401,2.0,0.00,94.36,0.00,Yes
580,5/4/2025,1090,2058,402,2.0,1066.80,71.03,309.09,No
581,5/4/2025,1157,2075,401,1.0,702.58,82.89,120.20,No
582,5/4/2025,1080,2015,402,2.0,1619.93,4.17,1552.44,Yes
583,5/4/2025,1029,2023,403,1.0,0.00,89.51,0.00,No
584,5/4/2025,1130,2049,404,1.0,845.86,47.47,444.35,No
585,5/4/2025,1147,2049,404,1.0,845.86,75.63,206.14,Yes
586,5/4/2025,1124,2081,402,1.0,2686.39,95.32,125.62,Yes
587,5/4/2025,1125,2036,402,1.0,588.55,52.60,279.00,Yes
588,5/4/2025,1080,2057,401,2.0,699.17,18.37,570.70,No
589,5/4/2025,1002,2062,402,1.0,1114.85,61.68,427.26,No
590,5/4/2025,1098,2071,404,3.0,1845.48,21.95,1440.36,No
591,5/4/2025,1175,2062,404,3.0,1858.08,12.75,1621.13,No
592,5/4/2025,1125,2021,401,0.0,1670.82,50.14,833.07,Yes
593,5/4/2025,1194,2028,403,0.0,637.94,57.44,271.48,No
594,5/4/2025,1070,2028,403,1.0,0.00,36.00,0.00,Yes
595,5/4/2025,1199,2058,404,0.0,2667.00,76.23,633.95,No
596,5/4/2025,1146,2014,403,2.0,0.00,31.69,0.00,Yes
597,5/4/2025,1138,2096,401,3.0,2688.72,11.84,2370.46,Yes
598,5/4/2025,1139,2027,404,0.0,258.61,69.87,77.91,No
599,5/4/2025,1188,2083,402,2.0,1229.06,25.35,917.49,Yes
600,5/4/2025,1008,2057,403,2.0,699.17,95.82,29.23,No
601,5/4/2025,1022,2056,401,1.0,2361.24,28.88,1679.24,Yes
602,5/4/2025,1053,2094,403,3.0,493.35,85.71,70.52,Yes
603,5/4/2025,1042,2078,402,1.0,127.81,34.31,83.96,No
604,5/4/2025,1052,2007,403,2.0,2333.56,21.19,1839.01,No
605,5/4/2025,1152,2068,402,2.0,656.19,33.48,436.50,No
606,5/4/2025,1180,2037,403,2.0,288.11,3.57,277.83,Yes
607,5/4/2025,1131,2086,401,1.0,2414.07,41.74,1406.52,No
608,5/4/2025,1192,2052,401,2.0,0.00,7.70,0.00,No
609,5/4/2025,1167,2016,402,1.0,290.72,15.76,244.91,No
610,5/4/2025,1037,2091,403,1.0,0.00,64.60,0.00,No
611,5/4/2025,1194,2086,404,3.0,0.00,95.53,0.00,Yes
612,5/4/2025,1036,2073,403,3.0,1997.72,84.59,307.79,No
613,5/4/2025,1096,2057,401,0.0,1310.94,7.96,1206.65,No
614,5/4/2025,1103,2065,403,2.0,376.27,66.14,127.40,No
615,5/4/2025,1116,2062,403,0.0,1238.72,24.07,940.59,No
616,5/4/2025,1198,2093,401,3.0,0.00,7.70,0.00,No
617,5/4/2025,1162,2085,403,0.0,0.00,35.69,0.00,Yes
618,5/4/2025,1136,2050,402,3.0,933.90,34.81,608.81,No
619,5/4/2025,1054,2063,403,2.0,441.97,6.49,413.27,No
621,5/4/2025,1087,2087,401,0.0,637.28,62.46,239.24,Yes
622,5/4/2025,1025,2080,404,0.0,3329.04,19.71,2672.90,Yes
623,5/4/2025,1031,2020,404,3.0,1127.49,83.32,188.08,Yes
624,5/4/2025,1000,2054,402,1.0,1620.92,88.47,186.95,Yes
625,5/4/2025,1166,2038,402,2.0,2223.62,77.76,494.48,No
626,5/4/2025,1023,2083,403,2.0,1229.06,38.04,761.54,No
627,5/4/2025,1021,2047,402,0.0,1674.90,11.71,1478.80,No
629,5/4/2025,1109,2083,401,0.0,768.16,36.83,485.28,No
630,5/4/2025,1000,2027,404,0.0,517.22,44.80,285.49,No
631,5/4/2025,1033,2075,402,3.0,780.64,2.87,758.23,Yes
632,5/4/2025,1002,2001,403,0.0,824.70,59.40,334.82,No
634,5/4/2025,1018,2029,404,0.0,27.02,89.15,2.93,Yes
635,5/4/2025,1187,2013,401,2.0,2993.15,69.26,920.04,Yes
636,5/4/2025,1094,2038,402,3.0,926.51,73.92,241.61,Yes
637,5/4/2025,1198,2096,402,1.0,1814.89,86.10,252.36,Yes
638,5/4/2025,1017,2067,401,1.0,523.71,19.88,419.62,Yes
639,5/4/2025,1112,2044,402,1.0,560.47,98.88,6.27,No
640,5/4/2025,1105,2078,404,1.0,383.43,31.52,262.58,No
641,5/4/2025,1022,2012,402,0.0,623.19,46.04,336.26,No
642,5/4/2025,1150,2093,404,2.0,1814.26,64.02,652.73,No
643,5/4/2025,1109,2040,402,1.0,31.09,72.96,8.41,No
644,5/4/2025,1070,2082,401,1.0,719.82,91.18,63.51,No
645,5/4/2025,1141,2076,403,0.0,3224.28,5.12,3059.18,No
646,5/4/2025,1168,2038,402,1.0,1667.72,82.67,289.05,Yes
647,5/4/2025,1191,2050,403,0.0,560.34,79.21,116.48,No
648,5/4/2025,1005,2030,404,3.0,679.88,26.16,502.03,No
649,5/4/2025,1028,2030,404,0.0,509.91,2.87,495.28,No
650,5/4/2025,1135,2001,403,2.0,989.64,15.60,835.23,No
651,5/4/2025,1033,2049,404,2.0,751.87,54.95,338.70,Yes
652,5/4/2025,1139,2087,402,3.0,0.00,58.39,0.00,No
653,5/4/2025,1197,2009,401,0.0,265.24,82.53,46.35,No
654,5/4/2025,1003,2033,402,0.0,836.25,8.07,768.80,No
655,5/4/2025,1015,2050,403,3.0,560.34,68.74,175.19,Yes
656,5/4/2025,1108,2089,404,0.0,413.52,27.62,299.31,No
657,5/4/2025,1163,2068,402,2.0,3280.96,42.97,1871.29,No
658,5/4/2025,1021,2039,401,1.0,878.80,39.06,535.52,No
659,5/4/2025,1039,2068,403,3.0,2460.72,72.31,681.37,No
660,5/4/2025,1150,2081,401,2.0,1193.95,88.65,135.48,Yes
661,5/4/2025,1178,2055,402,0.0,53.94,31.67,36.86,No
662,5/4/2025,1062,2011,404,0.0,0.00,0.50,0.00,No
663,5/4/2025,1116,2078,401,2.0,0.00,39.27,0.00,No
664,5/4/2025,1170,2094,402,0.0,986.70,39.09,600.98,No
665,5/4/2025,1003,2090,402,0.0,143.28,24.94,107.54,Yes
666,5/4/2025,1041,2063,403,2.0,1325.90,39.21,805.96,No
667,5/4/2025,1042,2047,402,2.0,803.95,27.41,583.61,No
668,5/4/2025,1187,2015,401,2.0,0.00,85.19,0.00,Yes
669,5/4/2025,1109,2034,401,2.0,326.81,95.60,14.37,No
670,5/4/2025,1182,2073,401,3.0,499.43,92.34,38.26,No
671,5/4/2025,1116,2065,403,0.0,470.34,47.88,245.13,Yes
672,5/4/2025,1127,2072,402,2.0,1008.72,75.78,244.28,No
673,5/4/2025,1040,2032,401,0.0,0.00,6.09,0.00,Yes
674,5/4/2025,1058,2094,401,0.0,493.35,30.74,341.69,Yes
675,5/4/2025,1003,2031,401,3.0,1695.90,20.42,1349.65,Yes
676,5/4/2025,1093,2049,402,1.0,1691.71,25.80,1255.20,No
677,5/4/2025,1009,2070,404,1.0,30.76,97.66,0.72,Yes
678,5/4/2025,1082,2031,404,2.0,452.24,6.46,423.02,No
679,5/4/2025,1069,2009,403,0.0,0.00,90.13,0.00,No
680,5/4/2025,1128,2086,401,1.0,804.69,38.56,494.40,No
681,5/4/2025,1057,2066,401,3.0,1548.18,12.06,1361.48,No
682,5/4/2025,1017,2059,403,2.0,409.64,28.11,294.48,No
683,5/4/2025,1083,2011,404,0.0,1638.96,79.98,328.16,No
684,5/4/2025,1094,2025,403,2.0,223.70,35.67,143.91,Yes
686,5/4/2025,1094,2075,404,1.0,702.58,69.28,215.80,Yes
687,5/4/2025,1187,2069,402,1.0,627.45,60.00,250.97,No
688,5/4/2025,1001,2052,401,1.0,0.00,90.64,0.00,No
689,5/4/2025,1138,2044,401,2.0,166.06,27.29,120.74,Yes
690,5/4/2025,1000,2097,404,2.0,1347.36,52.94,634.04,Yes
691,5/4/2025,1026,2026,402,3.0,211.56,48.80,108.31,No
692,5/4/2025,1125,2007,402,2.0,933.42,68.12,297.61,No
693,5/4/2025,1023,2005,402,3.0,1286.34,51.49,624.04,No
694,5/4/2025,1179,2047,404,0.0,669.96,21.99,522.62,No
695,5/4/2025,1148,2012,402,3.0,3115.95,72.40,859.92,Yes
696,5/4/2025,1019,2075,401,3.0,2341.92,38.75,1434.50,Yes
697,5/4/2025,1169,2016,402,2.0,775.25,32.65,522.11,No
698,5/4/2025,1066,2040,404,2.0,55.26,23.60,42.22,No
699,5/4/2025,1081,2057,403,1.0,393.28,78.59,84.21,No
700,5/4/2025,1019,2025,402,0.0,559.24,58.92,229.75,Yes
702,5/4/2025,1119,2040,404,0.0,69.08,17.23,57.17,No
703,5/4/2025,1137,2045,402,3.0,0.00,4.14,0.00,No
704,5/4/2025,1078,2059,403,0.0,1536.15,52.68,726.95,No
705,5/4/2025,1023,2020,403,0.0,0.00,50.87,0.00,Yes
707,5/4/2025,1182,2031,403,3.0,1695.90,90.32,164.11,No
708,5/4/2025,1131,2006,403,2.0,475.20,3.31,459.45,Yes
709,5/4/2025,1044,2003,404,3.0,1155.54,23.96,878.72,No
710,5/4/2025,1142,2095,402,0.0,2453.95,80.39,481.20,No
711,5/4/2025,1118,2013,402,0.0,1870.72,28.51,1337.44,No
712,5/4/2025,1003,2007,402,1.0,1050.10,1.05,1039.11,No
713,5/4/2025,1050,2051,403,0.0,117.32,73.71,30.85,No
714,5/4/2025,1149,2075,403,0.0,780.64,1.23,771.05,Yes
715,5/4/2025,1005,2008,402,3.0,466.13,17.20,385.96,No
716,5/4/2025,1032,2011,403,0.0,409.74,51.08,200.45,No
717,5/4/2025,1010,2059,401,1.0,921.69,41.36,540.51,No
718,5/4/2025,1146,2055,404,3.0,0.00,37.07,0.00,No
719,5/4/2025,1007,2048,404,1.0,1287.47,54.74,582.77,Yes
720,5/4/2025,1090,2027,402,2.0,413.78,62.45,155.37,No
721,5/4/2025,1071,2057,402,0.0,1310.94,82.75,226.08,No
722,5/4/2025,1157,2079,402,2.0,2281.30,81.85,414.11,No
723,5/4/2025,1127,2052,404,0.0,2193.78,73.37,584.21,Yes
724,5/4/2025,1022,2035,404,1.0,1619.98,65.63,556.76,No
725,5/4/2025,1107,2025,402,0.0,279.62,91.07,24.97,No
726,5/4/2025,1097,2091,403,3.0,2717.37,8.56,2484.67,No
727,5/4/2025,1139,2062,403,2.0,1486.46,63.92,536.27,No
728,5/4/2025,1099,2034,402,0.0,408.51,77.68,91.16,No
729,5/4/2025,1081,2076,402,0.0,2418.21,0.10,2415.70,Yes
730,5/4/2025,1199,2035,401,3.0,2699.97,25.20,2019.59,No
731,5/4/2025,1135,2045,402,1.0,842.78,75.85,203.57,No
732,5/4/2025,1025,2031,402,2.0,904.48,54.80,408.79,No
733,5/4/2025,1136,2094,401,1.0,0.00,84.82,0.00,No
734,5/4/2025,1147,2049,403,1.0,3383.42,13.59,2923.57,Yes
735,5/4/2025,1045,2030,403,2.0,407.93,40.35,243.32,No
736,5/4/2025,1151,2003,403,1.0,693.32,26.59,508.94,No
737,5/4/2025,1144,2024,404,2.0,298.25,64.85,104.84,No
738,5/4/2025,1044,2062,401,0.0,1238.72,75.01,309.55,No
739,5/4/2025,1014,2029,402,0.0,13.51,42.56,7.76,Yes
740,5/4/2025,1134,2061,401,2.0,639.74,41.50,374.22,No
741,5/4/2025,1157,2025,402,2.0,671.09,0.79,665.76,Yes
742,5/4/2025,1183,2022,403,0.0,2684.72,32.24,1819.07,No
743,5/4/2025,1005,2018,402,0.0,542.26,90.70,50.45,No
744,5/4/2025,1134,2046,401,2.0,53.49,11.71,47.22,No
745,5/4/2025,1180,2084,404,0.0,281.85,96.88,8.79,No
746,5/4/2025,1086,2038,403,1.0,1667.72,24.55,1258.37,No
747,5/4/2025,1040,2093,404,3.0,755.94,69.72,228.94,No
748,5/4/2025,1166,2040,402,2.0,27.63,73.28,7.38,No
749,5/4/2025,1057,2085,402,3.0,1452.90,71.35,416.24,Yes
750,5/4/2025,1078,2093,403,1.0,0.00,64.00,0.00,No
751,5/4/2025,1045,2093,401,3.0,2267.82,64.53,804.31,No
752,5/4/2025,1197,2072,401,1.0,1513.08,31.18,1041.29,Yes
753,5/4/2025,1154,2040,402,0.0,69.08,83.17,11.63,No
754,5/4/2025,1127,2018,403,0.0,0.00,61.64,0.00,No
755,5/4/2025,1060,2044,403,1.0,934.11,11.48,826.90,Yes
756,5/4/2025,1162,2011,403,3.0,1229.22,75.40,302.42,No
757,5/4/2025,1002,2033,402,1.0,3010.50,45.59,1638.16,Yes
758,5/4/2025,1177,2008,403,2.0,159.82,13.79,137.79,No
759,5/4/2025,1027,2092,401,0.0,482.21,49.06,245.66,No
760,5/4/2025,1098,2056,404,1.0,944.50,61.92,359.63,No
761,5/4/2025,1105,2063,404,2.0,2209.84,90.12,218.40,Yes
762,5/4/2025,1139,2048,401,3.0,357.63,90.94,32.40,No
763,5/4/2025,1147,2083,402,1.0,691.34,25.59,514.41,No
764,5/4/2025,1115,2009,401,2.0,53.05,82.78,9.13,No
765,5/4/2025,1005,2040,403,0.0,103.62,27.23,75.40,Yes
766,5/4/2025,1018,2043,402,3.0,2620.35,85.58,377.80,Yes
767,5/4/2025,1041,2093,401,0.0,755.94,39.37,458.30,No
768,5/4/2025,1086,2076,404,0.0,0.00,60.01,0.00,Yes
769,5/4/2025,1110,2083,402,3.0,768.16,1.73,754.90,Yes
770,5/4/2025,1040,2006,401,2.0,0.00,76.94,0.00,Yes
771,5/4/2025,1052,2024,404,2.0,298.25,40.74,176.73,No
772,5/4/2025,1169,2036,403,1.0,392.36,55.62,174.13,No
773,5/4/2025,1024,2006,404,3.0,0.00,5.22,0.00,No
774,5/4/2025,1039,2006,403,0.0,198.00,71.57,56.29,Yes
775,5/4/2025,1109,2011,403,3.0,1638.96,77.20,373.71,Yes
776,5/4/2025,1051,2012,401,1.0,1121.74,59.90,449.86,Yes
777,5/4/2025,1043,2081,403,0.0,746.22,54.69,338.14,No
778,5/4/2025,1121,2014,403,3.0,985.20,8.41,902.36,Yes
779,5/4/2025,1120,2062,403,0.0,2477.44,30.36,1725.38,No
780,5/4/2025,1164,2069,404,1.0,0.00,60.16,0.00,No
781,5/4/2025,1094,2048,403,1.0,321.87,44.34,179.15,No
782,5/4/2025,1114,2005,403,3.0,428.78,19.62,344.67,No
783,5/4/2025,1119,2033,402,2.0,1338.00,88.42,154.98,No
784,5/4/2025,1144,2007,402,0.0,1166.78,93.13,80.15,Yes
785,5/4/2025,1021,2085,403,3.0,0.00,48.94,0.00,Yes
786,5/4/2025,1193,2075,402,0.0,1561.28,43.51,881.89,Yes
787,5/4/2025,1099,2066,404,3.0,0.00,67.13,0.00,No
788,5/4/2025,1146,2030,404,2.0,543.90,16.27,455.41,No
789,5/4/2025,1020,2050,401,1.0,168.10,17.38,138.88,No
790,5/4/2025,1030,2096,404,1.0,3024.81,33.71,2005.18,No
791,5/4/2025,1042,2027,402,1.0,232.75,35.24,150.74,Yes
792,5/4/2025,1010,2054,401,3.0,900.51,57.47,383.02,Yes
793,5/4/2025,1051,2080,402,2.0,0.00,28.20,0.00,No
794,5/4/2025,1081,2093,401,0.0,755.94,70.84,220.41,Yes
795,5/4/2025,1099,2071,404,2.0,984.26,51.28,479.56,Yes
